X,Y,C
164,44,0
780,44,2
846,20,2
580,84,3
421,51,1
888,53,2
283,95,4
821,72,2
744,32,2
768,36,2
751,73,2
410,45,1
603,10,3
1,7,0
374,36,1
202,48,4
638,25,3
461,86,1
566,45,3
611,43,3
554,74,3
783,58,2
97,85,0
763,54,2
441,57,1
24,76,0
753,92,2
582,99,3
456,25,1
187,1,4
82,77,0
441,69,1
327,74,4
383,73,1
368,2,1
172,51,0
444,82,1
485,78,1
271,75,4
619,33,3
834,80,2
134,36,0
278,7,4
131,29,0
521,97,1
613,77,3
755,88,2
591,25,3
575,74,3
198,61,4
484,12,1
790,24,2
374,72,1
781,34,2
52,22,0
469,91,1
90,73,0
320,92,4
788,48,2
355,35,4
874,51,2
128,55,0
312,49,4
870,6,2
379,32,1
780,68,2
492,8,1
861,53,2
858,5,2
700,33,3
444,87,1
251,59,4
742,28,2
334,75,4
307,75,4
712,16,3
253,28,4
122,49,0
578,60,3
837,21,2
656,54,3
867,47,2
160,13,0
599,44,3
718,88,2
644,3,3
454,24,1
559,36,3
789,76,2
209,80,4
579,95,3
310,53,4
93,9,0
269,56,4
585,16,3
750,84,2
275,57,4
616,7,3
344,87,4
53,36,0
76,43,0
849,76,2
746,92,2
338,55,4
369,78,1
188,36,4
421,98,1
655,58,3
309,43,4
779,50,2
58,13,0
282,85,4
731,98,2
625,88,3
430,99,1
255,37,4
419,24,1
556,55,3
809,22,2
575,87,3
657,100,3
82,50,0
253,27,4
201,51,4
155,60,0
427,36,1
33,51,0
771,24,2
527,73,1
40,45,0
101,7,0
49,65,0
597,23,3
578,70,3
526,14,1
767,92,2
309,11,4
28,20,0
2,13,0
895,45,2
879,81,2
571,57,3
261,53,4
585,82,3
170,92,0
299,59,4
375,2,1
767,2,2
813,16,2
424,54,1
198,76,4
165,73,0
294,83,4
591,78,3
447,14,1
71,27,0
666,78,3
272,41,4
176,23,0
375,40,1
52,18,0
781,32,2
744,54,2
278,44,4
725,86,2
216,98,4
411,2,1
820,34,2
752,50,2
633,86,3
334,73,4
59,22,0
315,6,4
550,53,3
485,43,1
72,5,0
347,43,4
444,32,1
881,25,2
660,30,3
464,96,1
445,4,1
138,57,0
8,94,0
102,19,0
258,52,4
853,56,2
17,23,0
28,89,0
83,28,0
777,48,2
535,45,1
404,63,1
514,87,1
418,86,1
100,31,0
657,78,3
292,44,4
253,54,4
129,11,0
656,44,3
120,22,0
485,94,1
66,81,0
429,10,1
219,99,4
11,20,0
461,41,1
700,58,3
719,48,2
885,27,2
849,5,2
78,74,0
340,34,4
448,98,1
511,64,1
124,32,0
130,51,0
698,79,3
256,24,4
318,41,4
464,51,1
61,3,0
504,21,1
874,98,2
68,92,0
53,25,0
544,24,3
64,72,0
207,65,4
171,90,0
532,93,1
319,6,4
713,94,3
26,65,0
272,39,4
562,2,3
27,25,0
187,4,4
503,97,1
506,6,1
227,49,4
431,10,1
883,71,2
220,66,4
394,6,1
50,65,0
168,69,0
136,97,0
246,67,4
712,85,3
556,14,3
430,6,1
763,7,2
829,98,2
162,84,0
822,97,2
45,77,0
354,48,4
860,14,2
186,35,4
732,10,2
706,3,3
779,53,2
593,87,3
382,84,1
501,32,1
615,4,3
644,62,3
39,88,0
621,78,3
602,25,3
533,65,1
723,2,2
23,80,0
210,76,4
236,41,4
688,94,3
503,43,1
690,99,3
360,75,1
493,46,1
749,34,2
780,36,2
264,22,4
487,1,1
489,74,1
92,98,0
635,1,3
701,86,3
589,39,3
585,57,3
735,77,2
528,5,1
144,83,0
399,96,1
485,84,1
95,45,0
340,17,4
141,67,0
40,81,0
250,30,4
155,56,0
834,62,2
656,14,3
18,41,0
267,86,4
742,73,2
666,43,3
274,49,4
111,81,0
822,30,2
884,19,2
316,70,4
220,92,4
887,69,2
48,39,0
123,98,0
211,15,4
650,3,3
146,32,0
836,92,2
592,80,3
371,20,1
618,86,3
668,40,3
62,14,0
725,5,2
347,66,4
463,87,1
230,31,4
577,74,3
722,94,2
24,9,0
661,68,3
373,24,1
342,8,4
900,70,2
761,96,2
570,60,3
788,70,2
230,14,4
153,93,0
216,67,4
668,72,3
293,80,4
690,62,3
426,85,1
448,48,1
148,47,0
864,69,2
148,75,0
425,66,1
423,32,1
866,91,2
793,13,2
691,86,3
180,90,4
248,62,4
58,11,0
719,55,2
841,89,2
838,41,2
40,57,0
704,40,3
186,76,4
585,68,3
288,62,4
655,19,3
774,96,2
262,88,4
531,80,1
9,55,0
258,82,4
880,13,2
865,14,2
564,47,3
86,77,0
369,59,1
372,19,1
282,20,4
820,26,2
464,90,1
671,96,3
577,27,3
755,76,2
245,43,4
150,62,0
667,93,3
651,49,3
26,70,0
816,78,2
422,90,1
732,3,2
836,19,2
780,58,2
150,86,0
262,38,4
639,1,3
388,49,1
787,64,2
849,41,2
107,68,0
554,99,3
149,53,0
377,48,1
481,21,1
492,4,1
508,99,1
271,6,4
422,75,1
852,59,2
593,45,3
211,67,4
307,45,4
498,31,1
804,26,2
858,93,2
705,3,3
737,51,2
766,18,2
310,96,4
873,65,2
824,30,2
823,98,2
533,87,1
45,65,0
766,26,2
81,95,0
491,11,1
54,82,0
79,18,0
845,72,2
103,85,0
307,41,4
58,42,0
138,21,0
340,22,4
767,7,2
700,51,3
433,99,1
484,31,1
787,74,2
74,26,0
7,60,0
872,19,2
131,33,0
519,89,1
404,16,1
311,9,4
871,9,2
188,45,4
145,71,0
511,38,1
486,96,1
167,17,0
369,97,1
680,53,3
817,79,2
715,69,3
808,52,2
825,44,2
441,43,1
866,60,2
826,77,2
552,93,3
305,67,4
742,1,2
858,13,2
577,57,3
354,98,4
812,77,2
683,80,3
356,65,1
791,7,2
509,45,1
727,18,2
815,38,2
513,49,1
255,82,4
133,57,0
625,9,3
609,69,3
244,17,4
305,86,4
330,42,4
775,19,2
248,44,4
248,59,4
842,8,2
672,95,3
463,49,1
336,38,4
59,7,0
141,39,0
216,86,4
823,91,2
442,37,1
283,2,4
35,7,0
599,59,3
245,69,4
623,17,3
890,37,2
726,28,2
63,63,0
610,70,3
555,30,3
870,93,2
15,20,0
812,46,2
700,87,3
760,20,2
814,28,2
814,2,2
28,23,0
362,17,1
235,32,4
194,9,4
146,56,0
885,27,2
136,46,0
433,17,1
368,25,1
618,86,3
161,98,0
349,90,4
338,16,4
90,30,0
558,9,3
268,47,4
305,94,4
779,95,2
679,36,3
804,85,2
578,77,3
44,18,0
471,62,1
166,92,0
75,30,0
866,57,2
67,9,0
5,17,0
865,39,2
371,63,1
617,71,3
476,3,1
487,99,1
258,77,4
348,2,4
521,28,1
524,45,1
801,2,2
7,23,0
88,16,0
899,93,2
733,29,2
483,95,1
458,99,1
156,34,0
483,16,1
732,95,2
126,89,0
657,86,3
373,55,1
363,69,1
406,74,1
44,41,0
40,78,0
517,33,1
490,72,1
470,10,1
455,50,1
385,10,1
695,87,3
581,69,3
364,32,1
390,68,1
658,16,3
612,42,3
627,74,3
8,1,0
92,30,0
703,38,3
594,61,3
496,65,1
442,14,1
112,41,0
407,60,1
776,26,2
889,78,2
646,65,3
321,2,4
614,22,3
439,47,1
608,26,3
862,89,2
656,56,3
540,30,3
32,1,0
592,76,3
605,12,3
249,57,4
367,84,1
278,9,4
143,70,0
621,83,3
780,36,2
48,77,0
599,82,3
576,46,3
596,17,3
384,82,1
869,54,2
607,97,3
86,43,0
241,52,4
719,52,2
657,22,3
516,28,1
800,28,2
35,90,0
522,46,1
286,38,4
479,87,1
545,74,3
449,80,1
184,54,4
73,96,0
304,86,4
818,95,2
860,41,2
791,88,2
752,11,2
393,34,1
859,76,2
780,10,2
537,61,3
698,2,3
781,40,2
291,95,4
146,41,0
61,56,0
245,41,4
814,53,2
248,60,4
4,66,0
722,7,2
607,52,3
410,62,1
254,83,4
644,59,3
868,55,2
691,16,3
471,7,1
609,12,3
483,8,1
431,64,1
478,37,1
96,88,0
731,43,2
308,75,4
490,10,1
158,23,0
737,11,2
652,71,3
392,63,1
521,38,1
380,17,1
426,84,1
29,5,0
8,74,0
592,76,3
569,26,3
273,24,4
517,35,1
484,64,1
591,82,3
84,54,0
215,81,4
584,72,3
332,79,4
761,91,2
523,17,1
529,68,1
419,72,1
882,87,2
319,76,4
517,35,1
365,60,1
896,63,2
248,19,4
5,55,0
429,26,1
11,28,0
54,51,0
73,21,0
90,77,0
382,89,1
53,37,0
151,77,0
33,33,0
248,83,4
641,43,3
837,96,2
466,38,1
148,27,0
148,17,0
412,57,1
47,72,0
204,7,4
828,16,2
336,22,4
632,80,3
234,98,4
708,63,3
28,71,0
742,10,2
283,55,4
760,92,2
676,8,3
626,55,3
583,79,3
792,71,2
687,17,3
624,40,3
353,3,4
891,1,2
730,14,2
451,86,1
477,95,1
813,15,2
96,81,0
556,34,3
112,55,0
783,21,2
264,78,4
493,84,1
391,73,1
348,98,4
104,64,0
25,66,0
736,22,2
211,23,4
769,17,2
679,17,3
394,57,1
699,70,3
396,84,1
362,40,1
488,73,1
233,53,4
11,60,0
510,32,1
26,21,0
859,51,2
498,52,1
438,34,1
146,82,0
771,26,2
765,88,2
205,70,4
685,97,3
281,10,4
531,90,1
503,9,1
374,73,1
774,69,2
306,62,4
70,81,0
334,53,4
289,84,4
81,12,0
206,89,4
582,25,3
436,74,1
365,71,1
557,7,3
667,91,3
429,63,1
635,28,3
362,69,1
692,83,3
737,67,2
212,96,4
497,37,1
421,4,1
478,96,1
771,52,2
547,62,3
217,36,4
878,34,2
640,2,3
876,95,2
355,68,4
477,71,1
141,29,0
877,28,2
346,98,4
568,95,3
320,65,4
436,95,1
473,9,1
231,60,4
146,60,0
583,43,3
192,6,4
107,49,0
221,60,4
675,80,3
638,94,3
82,15,0
778,5,2
92,26,0
323,37,4
738,24,2
893,93,2
897,56,2
732,57,2
762,62,2
829,26,2
16,17,0
529,30,1
540,79,3
58,9,0
899,89,2
776,34,2
450,29,1
683,12,3
504,8,1
572,10,3
182,78,4
249,55,4
703,34,3
871,15,2
514,9,1
866,12,2
426,31,1
779,72,2
607,71,3
463,52,1
613,32,3
811,96,2
403,43,1
65,68,0
655,63,3
272,85,4
602,83,3
111,76,0
890,28,2
866,11,2
287,94,4
651,11,3
623,9,3
837,5,2
381,14,1
755,69,2
384,81,1
27,45,0
369,91,1
334,19,4
859,80,2
251,54,4
753,92,2
584,87,3
677,98,3
268,85,4
156,73,0
634,47,3
866,7,2
624,93,3
543,52,3
328,48,4
737,87,2
76,8,0
222,35,4
398,83,1
64,39,0
20,39,0
579,31,3
83,40,0
393,43,1
235,40,4
779,71,2
96,14,0
724,83,2
743,70,2
742,73,2
99,23,0
152,34,0
596,55,3
496,92,1
686,47,3
229,56,4
21,77,0
276,23,4
433,6,1
380,68,1
701,36,3
245,67,4
431,88,1
125,65,0
586,47,3
788,71,2
440,46,1
162,16,0
735,66,2
824,52,2
173,32,0
173,73,0
873,55,2
419,54,1
853,77,2
587,70,3
368,61,1
240,67,4
890,50,2
603,77,3
445,56,1
388,71,1
54,77,0
710,9,3
377,29,1
23,51,0
354,97,4
709,86,3
540,8,3
45,96,0
890,73,2
750,16,2
301,22,4
834,32,2
436,87,1
232,89,4
163,13,0
477,21,1
144,35,0
704,36,3
538,27,3
493,39,1
815,61,2
679,41,3
59,32,0
169,3,0
443,64,1
481,52,1
635,83,3
180,80,4
245,93,4
296,78,4
684,66,3
851,32,2
405,79,1
27,51,0
202,37,4
485,63,1
187,43,4
812,52,2
81,59,0
764,69,2
88,81,0
321,1,4
743,3,2
407,76,1
812,92,2
26,44,0
648,17,3
110,35,0
616,21,3
239,100,4
8,80,0
813,2,2
207,5,4
311,76,4
671,8,3
414,62,1
321,86,4
878,7,2
479,3,1
159,60,0
4,58,0
840,40,2
243,63,4
862,26,2
822,31,2
520,3,1
616,57,3
172,13,0
658,39,3
38,52,0
25,12,0
403,19,1
526,65,1
415,45,1
579,20,3
881,84,2
731,22,2
616,61,3
238,26,4
251,74,4
6,68,0
264,82,4
866,23,2
214,14,4
307,86,4
776,15,2
657,69,3
126,19,0
442,3,1
485,40,1
350,65,4
533,73,1
517,15,1
638,67,3
397,45,1
209,2,4
781,65,2
798,36,2
715,18,3
880,72,2
4,29,0
58,27,0
410,41,1
406,8,1
316,36,4
602,80,3
357,14,1
846,88,2
416,93,1
350,79,4
310,70,4
351,65,4
503,40,1
574,84,3
131,81,0
23,90,0
178,88,4
371,83,1
75,33,0
50,13,0
359,10,1
174,20,0
599,43,3
709,70,3
337,28,4
881,13,2
328,15,4
894,21,2
84,16,0
837,96,2
728,56,2
818,17,2
128,77,0
659,20,3
126,28,0
310,16,4
767,61,2
323,89,4
742,8,2
439,84,1
255,95,4
399,29,1
626,2,3
227,33,4
771,18,2
611,46,3
734,24,2
528,46,1
654,57,3
604,70,3
366,7,1
511,33,1
76,40,0
575,96,3
787,89,2
392,83,1
86,11,0
199,88,4
555,21,3
178,94,4
457,94,1
71,73,0
489,18,1
845,59,2
773,17,2
648,66,3
891,60,2
850,58,2
581,26,3
528,23,1
495,78,1
708,93,3
740,79,2
799,18,2
477,91,1
490,64,1
498,38,1
441,93,1
763,88,2
152,3,0
719,88,2
151,46,0
244,44,4
574,6,3
205,41,4
757,10,2
550,36,3
444,60,1
176,91,0
293,11,4
524,31,1
653,67,3
864,68,2
864,49,2
358,5,1
115,92,0
574,93,3
133,55,0
341,40,4
735,19,2
32,89,0
803,65,2
73,40,0
835,76,2
505,9,1
301,39,4
427,65,1
434,23,1
664,60,3
795,72,2
198,39,4
518,27,1
314,2,4
867,79,2
384,57,1
62,13,0
244,36,4
68,69,0
386,84,1
237,87,4
438,7,1
824,2,2
201,77,4
446,1,1
239,80,4
489,67,1
512,79,1
246,96,4
385,58,1
549,80,3
180,58,4
359,61,1
850,22,2
3,49,0
748,28,2
599,100,3
485,68,1
411,33,1
122,33,0
156,77,0
818,72,2
667,77,3
856,9,2
130,51,0
613,3,3
894,48,2
313,19,4
341,13,4
559,99,3
358,53,1
775,61,2
459,56,1
644,96,3
544,69,3
779,63,2
37,50,0
850,74,2
776,6,2
595,83,3
391,80,1
892,7,2
893,7,2
290,89,4
90,7,0
80,78,0
587,57,3
118,99,0
73,1,0
468,75,1
600,19,3
687,53,3
510,43,1
869,95,2
668,47,3
830,70,2
125,7,0
752,11,2
648,27,3
590,94,3
452,96,1
402,14,1
713,73,3
138,41,0
443,34,1
548,91,3
391,97,1
277,81,4
94,13,0
300,45,4
748,71,2
39,49,0
628,64,3
563,94,3
423,59,1
196,70,4
468,98,1
879,74,2
572,30,3
432,42,1
765,36,2
215,60,4
689,20,3
416,31,1
515,22,1
849,57,2
799,53,2
558,65,3
445,88,1
355,90,4
500,100,1
71,13,0
82,48,0
40,54,0
262,72,4
526,10,1
699,7,3
303,47,4
57,10,0
122,10,0
828,74,2
473,83,1
385,39,1
548,13,3
480,99,1
689,30,3
637,52,3
10,47,0
207,23,4
669,72,3
245,15,4
369,55,1
152,36,0
888,44,2
760,72,2
827,6,2
212,35,4
384,7,1
537,11,3
720,67,2
896,78,2
162,64,0
286,4,4
524,63,1
521,18,1
587,94,3
506,88,1
6,30,0
660,17,3
482,72,1
150,40,0
138,44,0
199,97,4
873,39,2
755,91,2
829,22,2
884,43,2
699,5,3
399,88,1
288,4,4
862,3,2
650,75,3
872,1,2
687,92,3
697,74,3
371,10,1
758,11,2
793,12,2
764,11,2
69,83,0
217,67,4
157,56,0
115,11,0
356,24,1
531,55,1
189,52,4
480,99,1
116,27,0
415,87,1
601,50,3
566,71,3
16,39,0
330,3,4
581,77,3
409,96,1
722,73,2
489,12,1
573,1,3
505,64,1
379,91,1
418,57,1
109,37,0
25,96,0
136,99,0
418,92,1
706,80,3
583,95,3
643,40,3
384,38,1
894,68,2
291,80,4
463,51,1
285,79,4
672,59,3
584,39,3
225,39,4
565,85,3
849,64,2
444,96,1
261,42,4
187,4,4
475,8,1
877,31,2
31,8,0
196,50,4
856,58,2
11,73,0
832,95,2
611,54,3
621,40,3
731,97,2
761,77,2
437,54,1
827,7,2
184,39,4
849,65,2
238,19,4
710,63,3
771,85,2
710,38,3
141,21,0
330,72,4
634,86,3
233,40,4
468,74,1
899,99,2
419,67,1
724,88,2
551,28,3
218,45,4
130,19,0
696,75,3
2,18,0
895,45,2
801,61,2
172,10,0
347,54,4
802,48,2
149,58,0
711,25,3
368,46,1
87,3,0
892,75,2
221,11,4
833,58,2
466,76,1
29,99,0
665,92,3
560,73,3
356,13,1
860,95,2
393,95,1
558,29,3
113,22,0
468,94,1
509,71,1
599,39,3
872,33,2
71,2,0
161,9,0
886,22,2
648,23,3
44,59,0
158,61,0
72,87,0
580,76,3
363,39,1
156,1,0
419,66,1
820,68,2
118,79,0
147,43,0
568,13,3
719,91,2
717,93,3
698,52,3
325,41,4
248,89,4
554,95,3
211,27,4
626,79,3
35,35,0
2,93,0
313,42,4
578,50,3
199,1,4
608,47,3
693,14,3
589,74,3
365,49,1
379,29,1
437,76,1
163,51,0
371,3,1
689,77,3
83,41,0
282,73,4
27,20,0
295,85,4
63,74,0
832,27,2
520,70,1
752,2,2
75,28,0
448,100,1
494,9,1
862,27,2
120,18,0
421,11,1
730,63,2
271,46,4
592,40,3
801,16,2
891,55,2
811,44,2
344,32,4
48,92,0
656,8,3
561,7,3
881,97,2
279,36,4
676,83,3
611,79,3
31,94,0
407,80,1
382,69,1
833,45,2
757,51,2
371,24,1
22,81,0
5,82,0
652,49,3
710,46,3
444,76,1
524,42,1
690,31,3
573,95,3
3,69,0
896,62,2
2,6,0
66,13,0
761,45,2
861,77,2
253,93,4
529,13,1
742,42,2
771,16,2
479,56,1
68,42,0
31,88,0
685,57,3
346,7,4
2,3,0
43,22,0
602,93,3
599,37,3
441,51,1
533,9,1
728,7,2
7,10,0
748,20,2
422,77,1
517,98,1
188,82,4
63,12,0
364,55,1
107,73,0
723,59,2
378,26,1
55,63,0
348,96,4
790,37,2
750,12,2
746,53,2
533,3,1
365,66,1
40,14,0
367,58,1
716,73,3
503,24,1
479,78,1
505,57,1
848,56,2
620,56,3
862,73,2
773,1,2
391,79,1
104,7,0
813,24,2
225,1,4
320,71,4
445,34,1
799,23,2
299,28,4
86,34,0
358,91,1
761,14,2
28,70,0
836,14,2
261,6,4
96,24,0
125,27,0
138,38,0
96,77,0
319,17,4
763,5,2
850,34,2
734,36,2
573,87,3
791,93,2
802,66,2
319,85,4
645,4,3
300,65,4
7,8,0
664,5,3
891,83,2
408,92,1
429,83,1
830,53,2
89,12,0
491,61,1
794,39,2
600,8,3
553,34,3
627,74,3
283,67,4
769,90,2
197,49,4
872,77,2
555,5,3
553,61,3
385,91,1
687,59,3
613,38,3
790,57,2
37,31,0
65,73,0
225,41,4
109,98,0
184,78,4
680,44,3
782,69,2
63,53,0
247,20,4
375,76,1
374,9,1
183,2,4
761,81,2
496,58,1
77,9,0
759,44,2
217,80,4
252,40,4
837,86,2
401,85,1
48,94,0
749,58,2
770,12,2
815,13,2
813,23,2
106,44,0
641,22,3
699,59,3
658,27,3
397,32,1
518,8,1
525,45,1
81,85,0
838,58,2
379,16,1
747,38,2
286,11,4
228,43,4
602,68,3
783,21,2
159,58,0
490,2,1
571,86,3
889,14,2
146,7,0
832,31,2
503,23,1
376,94,1
313,64,4
377,62,1
589,24,3
892,54,2
151,47,0
799,47,2
621,54,3
276,91,4
391,19,1
630,63,3
264,13,4
818,85,2
289,77,4
554,23,3
655,94,3
239,35,4
275,1,4
623,32,3
194,21,4
562,24,3
855,42,2
66,2,0
791,17,2
782,94,2
733,4,2
820,41,2
367,13,1
830,86,2
417,45,1
293,51,4
152,62,0
251,7,4
551,27,3
691,1,3
858,97,2
696,18,3
73,3,0
722,40,2
487,5,1
275,13,4
334,9,4
320,66,4
770,18,2
686,2,3
77,68,0
334,17,4
418,30,1
319,31,4
561,21,3
243,99,4
419,54,1
297,4,4
508,75,1
285,29,4
265,11,4
888,36,2
209,38,4
619,42,3
543,30,3
579,44,3
818,11,2
379,3,1
742,29,2
816,62,2
396,90,1
703,58,3
874,53,2
880,68,2
727,32,2
471,83,1
875,59,2
701,97,3
162,54,0
64,3,0
207,100,4
598,45,3
302,4,4
165,82,0
59,25,0
566,8,3
177,75,0
155,73,0
82,6,0
347,94,4
809,27,2
255,97,4
807,55,2
858,57,2
137,83,0
619,44,3
44,89,0
4,90,0
743,54,2
587,13,3
84,15,0
268,73,4
194,90,4
772,6,2
280,82,4
789,96,2
559,14,3
736,28,2
619,37,3
204,94,4
761,61,2
144,67,0
256,65,4
344,25,4
417,68,1
167,5,0
169,69,0
776,54,2
848,3,2
73,54,0
731,21,2
382,87,1
114,42,0
662,90,3
27,10,0
199,84,4
152,60,0
389,67,1
752,45,2
725,70,2
520,5,1
321,72,4
7,12,0
494,74,1
885,51,2
658,74,3
96,45,0
841,45,2
854,70,2
325,3,4
34,93,0
620,72,3
849,100,2
475,27,1
654,2,3
312,60,4
548,64,3
433,60,1
376,88,1
529,79,1
306,29,4
425,49,1
303,79,4
59,95,0
693,36,3
260,78,4
106,69,0
757,91,2
134,82,0
260,57,4
887,34,2
548,15,3
329,23,4
551,68,3
85,28,0
306,66,4
187,30,4
786,27,2
587,55,3
534,26,1
677,24,3
363,28,1
441,86,1
138,75,0
276,49,4
808,14,2
482,100,1
432,19,1
825,14,2
682,100,3
516,48,1
354,6,4
667,79,3
433,68,1
275,24,4
462,65,1
10,61,0
505,10,1
652,26,3
349,30,4
380,22,1
150,9,0
841,92,2
356,42,1
845,96,2
477,100,1
32,54,0
396,62,1
228,48,4
278,91,4
637,40,3
379,84,1
881,22,2
654,74,3
271,25,4
317,61,4
877,36,2
687,87,3
74,52,0
207,80,4
133,48,0
236,72,4
492,67,1
478,7,1
175,66,0
508,17,1
217,27,4
499,22,1
23,11,0
347,30,4
128,42,0
6,43,0
653,72,3
670,89,3
21,80,0
457,90,1
419,18,1
225,79,4
808,92,2
844,21,2
617,79,3
197,52,4
525,67,1
71,47,0
452,95,1
876,13,2
678,42,3
395,10,1
101,68,0
60,72,0
129,38,0
168,87,0
282,21,4
636,25,3
789,72,2
370,92,1
53,54,0
631,95,3
598,86,3
293,5,4
357,94,1
626,34,3
362,79,1
769,73,2
794,31,2
870,83,2
409,4,1
149,51,0
343,67,4
843,86,2
434,72,1
854,95,2
749,5,2
248,1,4
83,58,0
659,100,3
431,5,1
361,16,1
394,56,1
286,72,4
429,2,1
814,83,2
89,98,0
358,98,1
391,25,1
699,21,3
446,20,1
219,61,4
820,97,2
768,78,2
507,27,1
340,30,4
488,90,1
375,10,1
863,30,2
712,99,3
134,17,0
682,61,3
775,8,2
484,56,1
684,17,3
479,24,1
826,96,2
425,31,1
581,3,3
35,95,0
641,16,3
576,72,3
424,37,1
5,30,0
321,80,4
382,75,1
99,99,0
197,31,4
779,69,2
152,66,0
507,18,1
522,100,1
428,54,1
310,56,4
663,84,3
56,16,0
855,84,2
871,78,2
492,96,1
721,19,2
531,65,1
538,46,3
134,87,0
763,47,2
344,24,4
624,68,3
512,75,1
837,49,2
119,89,0
788,83,2
328,3,4
834,51,2
150,14,0
393,71,1
55,40,0
628,2,3
615,5,3
761,32,2
325,54,4
442,3,1
23,77,0
320,83,4
129,59,0
34,16,0
23,27,0
744,84,2
248,88,4
304,23,4
495,56,1
746,60,2
582,65,3
324,7,4
602,74,3
548,5,3
150,70,0
116,92,0
88,42,0
50,28,0
573,89,3
126,43,0
614,1,3
759,9,2
469,60,1
413,96,1
333,81,4
582,2,3
307,38,4
38,8,0
240,95,4
521,34,1
798,43,2
275,83,4
858,78,2
190,73,4
441,61,1
436,36,1
669,93,3
571,43,3
631,62,3
878,15,2
773,54,2
148,72,0
69,53,0
16,46,0
822,28,2
555,80,3
301,11,4
892,26,2
203,45,4
525,39,1
600,84,3
295,23,4
192,18,4
467,27,1
528,96,1
391,88,1
812,22,2
470,60,1
254,11,4
191,58,4
56,19,0
473,49,1
232,68,4
856,22,2
621,61,3
753,48,2
542,74,3
37,24,0
780,42,2
416,61,1
368,4,1
762,17,2
871,29,2
100,67,0
449,48,1
675,92,3
551,28,3
689,40,3
74,54,0
273,93,4
578,9,3
499,3,1
236,97,4
171,36,0
68,76,0
79,33,0
636,16,3
154,51,0
688,86,3
411,77,1
221,86,4
164,21,0
788,74,2
147,17,0
862,67,2
853,47,2
242,39,4
861,30,2
815,40,2
267,94,4
822,66,2
865,64,2
534,76,1
101,6,0
698,89,3
291,53,4
399,49,1
90,46,0
376,43,1
783,77,2
525,48,1
232,66,4
8,89,0
506,79,1
337,22,4
387,94,1
28,30,0
413,1,1
300,90,4
528,50,1
560,88,3
414,41,1
142,21,0
768,9,2
605,37,3
583,87,3
232,39,4
121,56,0
709,98,3
806,63,2
853,52,2
340,90,4
864,13,2
695,44,3
558,72,3
887,41,2
6,26,0
763,49,2
248,8,4
158,60,0
780,37,2
540,35,3
453,91,1
114,79,0
272,81,4
763,90,2
593,20,3
391,52,1
197,50,4
117,40,0
677,95,3
266,78,4
138,53,0
618,87,3
586,73,3
184,7,4
758,9,2
342,53,4
512,7,1
279,37,4
289,99,4
8,78,0
166,93,0
74,93,0
184,29,4
318,19,4
338,25,4
850,84,2
553,85,3
880,36,2
879,10,2
208,8,4
203,74,4
257,92,4
727,69,2
779,2,2
770,26,2
654,15,3
731,75,2
51,46,0
29,64,0
488,46,1
688,54,3
852,65,2
398,51,1
352,92,4
141,25,0
436,73,1
257,97,4
61,76,0
315,50,4
4,6,0
443,86,1
224,36,4
293,16,4
845,60,2
4,6,0
48,18,0
590,28,3
635,14,3
737,89,2
191,29,4
876,47,2
625,16,3
139,65,0
30,10,0
884,99,2
343,21,4
877,67,2
747,2,2
835,14,2
617,31,3
720,67,2
568,38,3
415,92,1
654,32,3
835,36,2
702,11,3
748,31,2
133,45,0
58,3,0
44,38,0
56,56,0
14,47,0
672,55,3
479,97,1
797,95,2
635,76,3
566,56,3
826,59,2
706,31,3
94,38,0
311,94,4
25,32,0
842,61,2
416,71,1
207,69,4
359,9,1
637,69,3
318,57,4
108,10,0
620,1,3
666,26,3
322,67,4
577,73,3
869,62,2
632,1,3
186,67,4
302,58,4
678,92,3
237,17,4
68,51,0
302,3,4
239,96,4
379,58,1
72,9,0
547,42,3
11,48,0
4,15,0
165,68,0
451,81,1
827,36,2
486,99,1
707,90,3
165,3,0
674,73,3
584,25,3
388,73,1
598,98,3
898,27,2
444,89,1
97,97,0
433,9,1
242,56,4
117,61,0
663,24,3
629,9,3
330,7,4
271,36,4
711,79,3
611,60,3
31,53,0
336,11,4
319,56,4
145,57,0
851,63,2
784,17,2
707,48,3
588,100,3
622,68,3
841,19,2
205,80,4
673,70,3
254,88,4
203,93,4
149,29,0
602,77,3
249,98,4
389,42,1
423,82,1
192,63,4
268,56,4
371,77,1
611,68,3
144,93,0
282,67,4
651,50,3
80,80,0
250,55,4
400,96,1
491,100,1
263,10,4
825,85,2
149,1,0
474,88,1
16,89,0
612,79,3
250,46,4
547,17,3
424,18,1
648,32,3
769,17,2
86,22,0
668,75,3
845,19,2
723,74,2
261,37,4
329,93,4
239,76,4
291,82,4
138,80,0
697,70,3
444,73,1
702,74,3
645,69,3
762,37,2
193,85,4
18,64,0
80,59,0
686,68,3
500,95,1
598,56,3
467,21,1
113,57,0
869,54,2
541,92,3
705,74,3
469,17,1
448,16,1
717,70,3
347,80,4
74,48,0
340,89,4
534,51,1
580,2,3
388,96,1
748,52,2
634,35,3
64,24,0
84,50,0
593,62,3
425,62,1
753,96,2
227,70,4
868,56,2
647,64,3
656,64,3
504,74,1
568,11,3
671,49,3
755,43,2
230,61,4
575,86,3
759,17,2
61,57,0
168,24,0
491,82,1
161,97,0
834,97,2
757,83,2
525,89,1
847,65,2
712,97,3
875,46,2
75,14,0
584,90,3
447,58,1
848,8,2
687,99,3
